quantile	chr	peak_id	chrStart	strand	sec_peak	normalized_eob	log10p_val	imbalance	D_D	N_N	D_N_N_D	T_N_N_T	T_D_D_T	T_T
1	chr3L	peak_4921_2	chrStart	+	98	22.2254545454545	0.423250956139992	01_NOT_SIG	47.27	5.45	18.18	7.27	20	1.82
2	chrX	peak_914_2	chrStart	+	90	38.2605263157895	0.429385488858231	01_NOT_SIG	18.42	22.37	18.42	9.21	28.95	2.63
2	chr2R	peak_38_6	chrStart	+	39	32.305	1.10291375392801	01_NOT_SIG	50.5	18.5	13.5	3	13	1.5
2	chr3R	peak_5_8	chrStart	+	104	42.8553191489362	1.17636707896419	01_NOT_SIG	23.4	22.34	35.1	5.32	11.7	2.13
1	chr3R	peak_466_2	chrStart	+	96	23.8157894736842	0.871404617757781	01_NOT_SIG	58.77	7.89	20.18	1.76	10.53	0.88
1	chr3R	peak_1835_1	chrStart	+	77	24.8888888888889	1.0376220193015	01_NOT_SIG	12.39	42.74	32.91	4.28	6.84	0.85
1	chr2L	peak_959_4	chrStart	+	49	18.6206896551724	0.256435735124017	01_NOT_SIG	47.41	5.17	6.03	3.45	37.07	0.86
2	chr3R	peak_256_4	chrStart	+	62	31.4254901960784	1.19642915308199	01_NOT_SIG	42.16	23.53	23.53	3.92	5.88	0.98
4	chr2R	peak_583_1	chrStart	+	36	100	100	03_NOT_IMB	7.29	69.79	9.38	2.08	3.12	8.33
2	chr2R	peak_3086_1	chrStart	+	132	36.9722222222222	0.743446848284693	01_NOT_SIG	43.06	0.0	26.39	1.39	26.39	2.78
3	chr3R	peak_739_2	chrStart	+	37	59.9963855421687	2.20220945160081	03_NOT_IMB	45.78	34.94	8.43	2.41	6.02	2.41
4	chr3R	peak_352_8	chrStart	+	61	81.253125	3.87273315743332	03_NOT_IMB	3.12	5.21	7.29	33.33	22.92	28.12
4	chr3R	peak_3327_6	chrStart	+	45	82.0526315789474	5.80207073740351	03_NOT_IMB	40.13	42.76	6.58	1.97	4.6	3.95
1	chr2R	peak_52_1	chrStart	+	96	0	0.0987621934638751	01_NOT_SIG	60.2	9.95	11.44	6.47	11.94	0.0
2	chr3R	peak_3001_2	chrStart	+	69	44.4459574468085	2.20914932962915	03_NOT_IMB	5.96	64.26	22.98	5.53	0.43	0.85
3	chr3R	peak_918_4	chrStart	+	34	64.9299363057325	3.5536125688595	03_NOT_IMB	73.89	10.19	3.18	1.27	8.28	3.18
1	chr3R	peak_4744_5	chrStart	+	55	23.0742857142857	0.727368902094493	01_NOT_SIG	59.05	18.1	5.71	4.76	11.42	0.95
1	chr2L	peak_574_3	chrStart	+	115	0	0.283842094510434	01_NOT_SIG	7.81	45.31	26.57	10.94	9.37	0.0
3	chr2R	peak_2857_2	chrStart	+	41	64.2857142857143	2.54104920325293	02_IMB	23.13	43.54	14.97	9.52	6.12	2.72
1	chr3L	peak_89_7	chrStart	+	98	16.5256544502618	0.239319748180907	01_NOT_SIG	50.79	5.24	16.75	3.14	23.04	1.05
1	chr2R	peak_227_2	chrStart	+	143	0	0.175274717283271	01_NOT_SIG	17.39	17.39	40.57	14.5	10.15	0.0
2	chr3R	peak_5135_3	chrStart	+	31	39.4935251798561	0.828393786196257	01_NOT_SIG	44.6	7.19	14.39	5.76	24.46	3.6
1	chr3R	peak_49_8	chrStart	+	94	20.1364661654135	0.891196971909948	01_NOT_SIG	29.32	23.68	36.09	5.64	4.89	0.38
2	chr3R	peak_1269_6	chrStart	+	84	47.9112676056338	1.05242717508312	01_NOT_SIG	45.07	7.04	15.5	1.41	26.76	4.23
3	chr2R	peak_1689_2	chrStart	+	204	66	0.599811528661555	01_NOT_SIG	5.88	5.88	23.53	38.23	17.65	8.82
2	chr2R	peak_906_1	chrStart	+	67	45.4464285714286	1.53250506145407	01_NOT_SIG	33.04	31.25	17.85	4.47	10.72	2.68
1	chr3R	peak_404_9	chrStart	+	67	0	0.192661209188574	01_NOT_SIG	62.38	5.45	17.33	1.98	12.88	0.0
2	chr3R	peak_53_2	chrStart	+	91	37.7777777777778	1.48892237515754	01_NOT_SIG	14.58	31.94	41.67	4.86	5.56	1.39
1	chr3L	peak_167_12	chrStart	+	118	22.2197183098592	0.537845830283501	01_NOT_SIG	23.94	25.35	28.16	12.68	8.45	1.41
2	chr3R	peak_617_2	chrStart	+	116	31.4228915662651	1.0729015373645	01_NOT_SIG	33.73	20.48	32.53	4.82	7.23	1.2
1	chr3L	peak_2304_5	chrStart	+	54	14.5881383855025	0.534990466077909	01_NOT_SIG	73.31	5.77	8.24	1.48	10.71	0.49
2	chr2R	peak_4859_3	chrStart	+	46	48.0706214689266	1.82429417282493	01_NOT_SIG	35.59	27.12	17.51	3.39	13.55	2.82
3	chr3L	peak_1026_3	chrStart	+	43	60.0017699115044	2.46276646704773	03_NOT_IMB	82.3	1.77	3.53	0	9.73	2.65
2	chr2R	peak_4128_1	chrStart	+	53	35.0761061946903	0.679505329450537	01_NOT_SIG	59.29	2.65	6.19	2.65	26.54	2.65
3	chr2L	peak_3193_8	chrStart	+	38	63.0648854961832	2.00367056843888	02_IMB	58.78	6.87	3.05	0.76	25.19	5.34
2	chr2L	peak_1166_1	chrStart	+	140	39.4159663865546	0.366787457434525	01_NOT_SIG	0.84	34.45	20.17	19.32	21.01	4.2
3	chr3L	peak_4029_4	chrStart	+	46	60.321582733813	2.79156628517573	03_NOT_IMB	79.14	4.32	2.88	0	10.79	2.88
2	chr3R	peak_451_3	chrStart	+	61	43.590134529148	2.08371836049082	02_IMB	65.47	8.52	18.39	0.9	5.83	0.9
1	chr2L	peak_4710_1	chrStart	+	105	0	0.516404045279998	01_NOT_SIG	54.17	9.03	27.78	0.69	8.33	0.0
2	chr3R	peak_370_3	chrStart	+	90	47.5	2.0926288632673	03_NOT_IMB	71.6	6.17	10.49	1.85	8.03	1.85
3	chr2R	peak_3973_6	chrStart	+	42	69.2292993630573	3.20444077969019	02_IMB	79.62	3.82	7.01	1.27	6.37	1.91
1	chrX	peak_618_4	chrStart	+	86	20.3	0.392349383685871	01_NOT_SIG	58.7	1.09	9.78	2.17	27.17	1.09
2	chr3L	peak_2356_1	chrStart	+	61	39.0601503759398	1.26726663526736	01_NOT_SIG	27.07	38.35	15.79	4.52	12.03	2.26
2	chr3R	peak_3065_1	chrStart	+	101	28.8940476190476	0.900522345061804	01_NOT_SIG	65.48	3.57	15.47	2.38	11.9	1.19
3	chr3R	peak_2_10	chrStart	+	43	57.0314814814815	3.08827773069934	03_NOT_IMB	30.09	35.65	12.97	5.1	12.03	4.17
1	chr3R	peak_1873_4	chrStart	+	41	14.8780487804878	0.727632616364993	01_NOT_SIG	11.38	60.57	17.88	6.92	2.85	0.41
2	chr2L	peak_2878_9	chrStart	+	50	27.0860759493671	0.829656745020462	01_NOT_SIG	69.62	5.06	8.86	3.8	11.39	1.27
2	chr3R	peak_3858_5	chrStart	+	49	46.8803418803419	1.32424001058561	01_NOT_SIG	57.26	11.11	10.25	1.71	17.09	2.56
3	chr3L	peak_1371_1	chrStart	+	39	68.1762295081967	3.2932391328868	03_NOT_IMB	3.28	68.03	16.39	5.74	3.28	3.28
3	chr3L	peak_4881_1	chrStart	+	51	68.88	4.49385630542157	02_IMB	1.87	68.0	10.14	13.87	3.73	2.4
4	chr3L	peak_3812_1	chrStart	+	88	89.1802547770701	1.44285103967106	01_NOT_SIG	0.64	5.1	4.46	17.84	55.41	16.56
1	chr3R	peak_2908_2	chrStart	+	63	24.9960526315789	0.911198975587231	01_NOT_SIG	29.82	35.96	19.74	7.46	6.14	0.88
4	chr2L	peak_2602_2	chrStart	+	67	81.824025974026	5.38187076220847	02_IMB	14.29	47.4	20.78	6.49	5.85	5.19
3	chr3L	peak_1879_5	chrStart	+	55	59.2571428571429	1.5840710856566	01_NOT_SIG	45.71	7.14	18.57	4.29	18.57	5.71
1	chr2R	peak_2420_3	chrStart	+	47	0	0.260908117419364	01_NOT_SIG	41.18	26.47	11.76	7.35	13.23	0.0
2	chr3R	peak_729_2	chrStart	+	93	30.7685714285714	1.02845191292285	01_NOT_SIG	10.0	51.43	22.86	7.14	7.15	1.43
4	chr2L	peak_157_7	chrStart	+	68	88.8905660377359	6.25417655210985	03_NOT_IMB	67.92	11.32	5.66	0	8.49	6.6
2	chr3L	peak_103_2	chrStart	+	84	38.8838709677419	1.34481773320935	01_NOT_SIG	13.98	33.87	37.1	7.53	6.45	1.08
2	chr3L	peak_3217_3	chrStart	+	132	36.9699248120301	1.13697740203806	01_NOT_SIG	15.79	21.05	46.62	5.27	9.77	1.5
2	chr2R	peak_1636_1	chrStart	+	102	26.1611111111111	0.760485824320706	01_NOT_SIG	54.44	5.56	21.11	1.11	16.66	1.11
2	chrX	peak_2402_5	chrStart	+	35	25.9225806451613	0.866213885076175	01_NOT_SIG	72.04	9.68	3.23	1.08	12.9	1.08
3	chr3R	peak_1983_1	chrStart	+	40	61.7841726618705	1.54495017086579	01_NOT_SIG	67.63	0.72	2.88	0	25.9	2.88
3	chr3R	peak_208_2	chrStart	+	49	68.747577092511	4.11119754451312	03_NOT_IMB	21.59	52.42	21.14	0.44	3.08	1.32
4	chr3R	peak_1646_2	chrStart	+	54	79.8211764705882	2.73759560145753	02_IMB	55.29	1.18	4.71	0	31.76	7.06
3	chr3L	peak_1027_4	chrStart	+	52	55.941348973607	4.47813540595729	03_NOT_IMB	7.33	67.45	13.49	6.45	2.94	2.35
1	chr3L	peak_57_5	chrStart	+	128	0	0.337397687033111	01_NOT_SIG	35.71	7.14	37.5	5.36	14.28	0.0
2	chr2R	peak_5098_4	chrStart	+	36	28.575	0.920568340596554	01_NOT_SIG	52.5	31.25	1.25	0	13.75	1.25
2	chr2L	peak_2337_5	chrStart	+	95	37.5116504854369	0.842175403124287	01_NOT_SIG	13.59	27.18	33.01	10.68	12.62	2.91
1	chr2L	peak_751_4	chrStart	+	105	19.1208333333333	0.336084058655567	01_NOT_SIG	20.83	27.78	24.31	12.5	13.89	0.69
3	chr3L	peak_118_5	chrStart	+	35	65.3955882352941	4.46060330882429	03_NOT_IMB	21.57	37.75	27.45	3.43	6.37	3.43
2	chr3L	peak_199_7	chrStart	+	35	40.4761904761905	1.077128425151	01_NOT_SIG	42.86	16.67	20.24	4.76	13.09	2.38
1	chr3R	peak_489_2	chrStart	+	139	21.5736434108527	0.691028744530711	01_NOT_SIG	53.49	4.65	24.81	2.33	13.96	0.78
1	chr2L	peak_170_8	chrStart	+	51	0	0.428916662576118	01_NOT_SIG	57.26	16.13	15.32	4.84	6.45	0.0
1	chr3L	peak_179_3	chrStart	+	91	0	0.236321411946777	01_NOT_SIG	6.74	56.22	27.2	8.81	1.04	0.0
3	chr3L	peak_419_2	chrStart	+	131	63.3448275862069	1.8112096125068	01_NOT_SIG	48.28	1.72	15.52	9.48	18.97	6.03
2	chr2R	peak_2603_4	chrStart	+	77	25.9212121212121	0.900181838303005	01_NOT_SIG	7.07	61.62	17.17	9.09	4.04	1.01
3	chr3R	peak_1250_1	chrStart	+	43	50.9142857142857	1.71554297889355	01_NOT_SIG	23.47	47.96	14.28	3.06	9.18	2.04
3	chr2L	peak_2641_1	chrStart	+	32	60.4495412844037	2.44533986304186	03_NOT_IMB	66.06	6.42	7.34	2.75	12.84	4.59
4	chr3R	peak_4499_1	chrStart	+	32	100	100	02_IMB	52.97	24.86	12.43	1.08	5.41	3.24
2	chr3L	peak_1099_8	chrStart	+	109	37.7885714285714	0.8823819809753	01_NOT_SIG	37.14	14.29	24.29	5.72	15.71	2.86
4	chr3R	peak_3859_1	chrStart	+	40	100	100	03_NOT_IMB	7.99	29.17	51.04	0	0	11.81
4	chr3R	peak_5133_6	chrStart	+	33	88.7612244897959	7.26475523464087	03_NOT_IMB	62.24	11.22	3.06	2.04	10.2	11.22
1	chr2R	peak_3243_2	chrStart	+	97	0	0.53091881837297	01_NOT_SIG	39.26	22.22	29.63	2.22	6.66	0.0
1	chr2L	peak_1751_2	chrStart	+	84	0	0.18626283872642	01_NOT_SIG	56.07	2.8	21.49	0.93	18.69	0.0
1	chr3R	peak_767_6	chrStart	+	92	23.613698630137	0.578138810504158	01_NOT_SIG	50.68	9.59	16.44	2.74	19.18	1.37
1	chr2L	peak_18_10	chrStart	+	74	11.1098484848485	0.623844124094334	01_NOT_SIG	44.7	18.69	27.78	1.77	6.82	0.25
2	chr2L	peak_3809_3	chrStart	+	98	34.5454545454545	0.883906138852928	01_NOT_SIG	21.59	29.55	27.27	9.09	10.23	2.27
1	chr2R	peak_3915_7	chrStart	+	44	0	0.526642151980442	01_NOT_SIG	85.71	2.26	3.01	0	9.02	0.0
3	chr3R	peak_3454_7	chrStart	+	65	51.9896193771626	1.57230212047862	01_NOT_SIG	47.06	3.11	6.57	2.08	37.03	4.15
1	chr3R	peak_3256_3	chrStart	+	112	20.4620689655172	0.544307644590586	01_NOT_SIG	63.22	5.75	10.35	2.3	17.25	1.15
2	chr3L	peak_341_5	chrStart	+	96	40.1063829787234	0.907502413327504	01_NOT_SIG	19.15	31.91	22.34	11.71	11.7	3.19
2	chr3R	peak_799_4	chrStart	+	80	39.5666666666667	1.26158505510699	01_NOT_SIG	1.85	54.63	26.86	9.26	5.56	1.85
3	chr3R	peak_5133_4	chrStart	+	53	58.4543209876543	1.90807482526499	01_NOT_SIG	58.02	8.64	9.88	3.7	14.81	4.94
1	chr3R	peak_1595_7	chrStart	+	102	0	0.656895744164947	01_NOT_SIG	4.65	58.72	30.24	4.65	1.74	0.0
3	chr3R	peak_5418_3	chrStart	+	30	55.1906976744186	1.84712598235152	01_NOT_SIG	65.89	6.2	1.56	2.33	20.16	3.88
3	chr3L	peak_3970_1	chrStart	+	65	53.3387755102041	1.91510423080722	01_NOT_SIG	4.08	59.18	20.4	6.12	7.14	3.06
4	chr2R	peak_38_1	chrStart	+	50	99.9976331360947	100	02_IMB	34.91	25.44	32.55	0	4.14	2.96
4	chr3R	peak_901_3	chrStart	+	57	77.1428571428571	3.67825734893367	03_NOT_IMB	78.1	10.48	2.86	0.95	4.76	2.86
2	chr3R	peak_154_4	chrStart	+	69	35	0.898826616658928	01_NOT_SIG	22.5	9.17	45	8.33	12.5	2.5
3	chr3R	peak_501_7	chrStart	+	45	56.0487951807229	2.55776581194258	03_NOT_IMB	31.93	42.17	15.67	0.6	7.83	1.81
1	chr3R	peak_652_6	chrStart	+	91	22.8814159292035	0.144607951872389	01_NOT_SIG	31.86	6.19	5.3	2.65	52.21	1.77
2	chr2L	peak_18_8	chrStart	+	61	34.1145454545455	2.10188942291533	03_NOT_IMB	55.58	22.08	14.81	1.82	4.94	0.78
3	chr2R	peak_115_2	chrStart	+	87	51.0162601626016	1.50800688362061	01_NOT_SIG	48.78	13.01	17.89	2.44	15.45	2.44
1	chr2L	peak_1499_1	chrStart	+	81	0	0.181780340798277	01_NOT_SIG	62.5	2.5	11.25	3.75	20	0.0
3	chr3R	peak_3771_3	chrStart	+	46	50	1.65970250342661	01_NOT_SIG	68.71	4.08	6.8	2.72	14.96	2.72
3	chr2R	peak_2820_2	chrStart	+	65	56.25	1.74010534658328	01_NOT_SIG	0.0	48.65	31.08	13.52	2.7	4.05
2	chr3R	peak_854_11	chrStart	+	35	44.9075	1.24757616881556	01_NOT_SIG	65.0	5.0	2.5	1	24.5	2.0
3	chr3R	peak_1905_5	chrStart	+	49	52.0092857142857	1.75092685610714	01_NOT_SIG	49.29	8.57	14.28	2.14	21.42	4.29
1	chr3R	peak_4980_1	chrStart	+	117	0	0.0829819854710023	01_NOT_SIG	25.0	14.47	30.26	9.21	21.05	0.0
1	chr2R	peak_1161_7	chrStart	+	100	0	0.328000189292346	01_NOT_SIG	75.4	3.21	10.16	0	11.23	0.0
3	chr2L	peak_3573_4	chrStart	+	41	58.3284210526316	2.19798215682323	03_NOT_IMB	50.53	26.32	8.42	2.1	9.47	3.16
1	chr3L	peak_2195_5	chrStart	+	78	0	0.251780282791739	01_NOT_SIG	76.19	0.0	3.57	1.19	19.05	0.0
1	chr3L	peak_1335_2	chrStart	+	119	0	0.181349773895828	01_NOT_SIG	16.9	29.58	29.58	11.27	12.67	0.0
3	chr3L	peak_522_3	chrStart	+	62	62.4985074626866	3.042761824922	03_NOT_IMB	12.69	46.27	25.38	5.97	5.97	3.73
2	chr3R	peak_564_2	chrStart	+	71	42.8541871921182	1.87951840509661	01_NOT_SIG	80.79	2.46	7.88	0.49	7.39	0.99
3	chr2L	peak_75_4	chrStart	+	171	70	1.62145214708211	01_NOT_SIG	6.67	17.78	44.44	15.55	8.89	6.67
2	chr2R	peak_1436_2	chrStart	+	98	25.004854368932	0.862279679224424	01_NOT_SIG	20.39	31.07	33.98	8.73	4.85	0.97
1	chr3R	peak_2569_1	chrStart	+	45	22.8610169491525	0.825577673448778	01_NOT_SIG	28.81	38.14	19.49	6.78	5.93	0.85
1	chr3L	peak_1842_5	chrStart	+	81	19.0489510489511	0.398815996213928	01_NOT_SIG	16.78	29.37	25.87	6.29	20.98	0.7
3	chr3L	peak_3189_4	chrStart	+	30	62.9579545454545	2.37261561992173	03_NOT_IMB	51.14	20.45	9.09	1.14	13.63	4.55
4	chr3R	peak_1738_1	chrStart	+	47	86.931884057971	4.12261609165704	03_NOT_IMB	18.84	40.58	13.04	1.45	15.94	10.14
3	chr3L	peak_2304_3	chrStart	+	44	63.4287339971551	8.41785439349638	02_IMB	81.37	5.12	4.69	0	7.11	1.71
3	chr2L	peak_291_7	chrStart	+	97	63.6357798165138	2.7347127478263	03_NOT_IMB	36.7	16.51	27.52	5.51	9.18	4.59
2	chr2R	peak_1155_6	chrStart	+	43	48.726582278481	1.29099217964503	01_NOT_SIG	17.72	44.3	13.92	6.33	13.93	3.8
2	chr2R	peak_2238_4	chrStart	+	79	32.9154929577465	0.182017555986161	01_NOT_SIG	19.72	7.04	19.72	11.26	39.44	2.82
2	chr2L	peak_2085_5	chrStart	+	89	40.92	1.04008150299927	01_NOT_SIG	45.0	2.0	29	5	16	3.0
1	chr2L	peak_18_12	chrStart	+	100	15.2985507246377	0.776464056731333	01_NOT_SIG	27.9	27.9	34.78	2.53	6.52	0.36
1	chr3L	peak_419_2	chrStart	+	191	0	0.301325759826018	01_NOT_SIG	56.25	0.0	23.43	3.12	17.19	0.0
1	chr3R	peak_1983_3	chrStart	+	67	0	0.166544398738624	01_NOT_SIG	64.6	2.65	11.5	2.65	18.58	0.0
1	chr3L	peak_117_1	chrStart	+	153	0	0.273742260871341	01_NOT_SIG	14.1	10.26	56.41	8.97	10.26	0.0
3	chrX	peak_2024_2	chrStart	+	54	65.7089430894309	3.22185236490306	03_NOT_IMB	43.09	19.51	18.7	5.7	8.13	4.88
1	chr3R	peak_880_1	chrStart	+	51	0	0.300188501941874	01_NOT_SIG	38.75	27.5	16.25	6.25	11.25	0.0
4	chrX	peak_3303_2	chrStart	+	57	94.0434782608696	6.72621211137005	03_NOT_IMB	26.09	4.35	8.7	4.35	19.57	36.96
4	chr3L	peak_1959_3	chrStart	+	46	95.8152	13.1162334256668	03_NOT_IMB	14.4	44.0	10.4	4	11.2	16.0
3	chrX	peak_2966_1	chrStart	+	38	71.4230769230769	2.05145855849645	03_NOT_IMB	40.38	19.23	11.54	3.85	17.31	7.69
4	chr3R	peak_268_2	chrStart	+	31	87.3864406779661	7.84905218367174	03_NOT_IMB	59.32	13.56	5.08	0.85	11.02	10.17
2	chr2R	peak_641_2	chrStart	+	130	25.9194444444444	0.727368902094493	01_NOT_SIG	55.56	5.56	19.44	4.17	13.89	1.39
3	chr2L	peak_4797_1	chrStart	+	33	60.103664921466	1.68921140377008	01_NOT_SIG	61.26	8.9	2.09	1.05	24.08	2.62
1	chr3R	peak_147_1	chrStart	+	68	0	0.304683052574487	01_NOT_SIG	10.98	48.78	28.04	8.54	3.66	0.0
2	chr2L	peak_2483_3	chrStart	+	55	25.928	1.12995219687316	01_NOT_SIG	4.0	70.67	16	4	4.67	0.67
3	chr3R	peak_4308_8	chrStart	+	45	57.1477272727273	2.0882242729715	03_NOT_IMB	53.41	23.86	11.36	2.28	6.82	2.27
1	chr3L	peak_1099_8	chrStart	+	123	24.99	0.587774730539842	01_NOT_SIG	36.67	8.33	31.67	5	16.67	1.67
1	chr3L	peak_1782_2	chrStart	+	140	14.8823529411765	0.743085850406834	01_NOT_SIG	30.2	15.69	44.31	3.53	5.89	0.39
2	chr3L	peak_1782_1	chrStart	+	171	31.4285714285714	1.47523648149101	01_NOT_SIG	24.22	19.25	49.69	1.86	4.34	0.62
3	chr3R	peak_3102_3	chrStart	+	60	57.8864	1.90030883857331	01_NOT_SIG	40.0	11.2	31.2	1.6	13.6	2.4
1	chr2L	peak_2105_2	chrStart	+	95	24.2165289256198	0.236007842094239	01_NOT_SIG	18.18	10.74	33.06	8.26	27.27	2.48
4	chr3L	peak_167_9	chrStart	+	31	87.2992592592593	6.01471055756938	03_NOT_IMB	26.67	59.26	5.92	1.48	2.96	3.7
4	chr3R	peak_4827_7	chrStart	+	41	81.4838095238095	4.30936987128119	03_NOT_IMB	18.1	51.43	20	4.76	1.9	3.81
2	chr3L	peak_1903_1	chrStart	+	49	46.2145695364238	1.80759423222192	01_NOT_SIG	34.44	37.75	10.6	0.66	13.9	2.65
3	chr3R	peak_5242_1	chrStart	+	32	63.6313725490196	3.32594684969458	03_NOT_IMB	71.24	3.27	11.77	0	10.46	3.27
4	chr2L	peak_1444_3	chrStart	+	44	84	5.39386367221286	03_NOT_IMB	43.4	28.3	15.09	1.88	5.66	5.66
3	chr3L	peak_1345_2	chrStart	+	105	65.2112676056338	1.53418806490783	01_NOT_SIG	25.35	22.54	16.9	8.45	22.54	4.23
2	chr2R	peak_485_1	chrStart	+	92	28.893137254902	1.01474761765878	01_NOT_SIG	10.78	33.33	43.13	8.82	2.94	0.98
3	chr3R	peak_466_2	chrStart	+	37	61.8192052980132	3.15517590295657	03_NOT_IMB	69.54	11.92	7.29	1.98	6.62	2.65
3	chr2L	peak_1514_1	chrStart	+	68	52.453125	1.91505398916619	01_NOT_SIG	44.79	14.58	17.19	2.08	18.75	2.6
4	chrX	peak_692_2	chrStart	+	59	76.1846153846154	1.71359054198449	01_NOT_SIG	55.13	2.56	1.28	0	34.61	6.41
1	chr2R	peak_1100_9	chrStart	+	73	20.4444444444444	0.510861650865423	01_NOT_SIG	40.74	18.52	18.52	6.17	14.81	1.23
4	chr3L	peak_705_5	chrStart	+	125	80.0195121951219	2.20255174560375	02_IMB	26.83	7.32	7.32	14.64	26.83	17.07
1	chr3R	peak_476_5	chrStart	+	94	0	0.0802784761463281	01_NOT_SIG	53.02	10.07	14.77	5.37	16.77	0.0
2	chr2L	peak_3575_4	chrStart	+	58	36	1.22186884687536	01_NOT_SIG	75.68	4.05	8.11	1.35	9.46	1.35
2	chr3R	peak_3291_5	chrStart	+	60	48.1440677966102	1.83919420360239	01_NOT_SIG	77.97	4.24	6.78	1.69	7.63	1.69
3	chr3L	peak_1843_5	chrStart	+	51	52.875	1.70391080209245	01_NOT_SIG	43.21	9.64	13.57	3.93	25.36	4.29
1	chr3L	peak_2759_3	chrStart	+	45	23.8155737704918	0.908849423439373	01_NOT_SIG	82.79	0.82	4.1	0.82	10.66	0.82
2	chr2R	peak_569_6	chrStart	+	65	31.9467889908257	1.38306135415459	01_NOT_SIG	7.34	54.59	27.52	8.25	1.38	0.92
1	chr2L	peak_1347_4	chrStart	+	56	22.2222222222222	0.479493646978911	01_NOT_SIG	14.29	30.16	30.16	14.28	9.52	1.59
1	chr3R	peak_141_1	chrStart	+	110	19.2307692307692	0.458847334994919	01_NOT_SIG	4.4	35.16	38.46	10.98	9.89	1.1
1	chr3R	peak_1985_5	chrStart	+	74	0	0.463952019060134	01_NOT_SIG	72.73	7.44	9.1	3.3	7.44	0.0
2	chr3L	peak_613_8	chrStart	+	57	42.3494736842105	1.18681838385718	01_NOT_SIG	56.84	7.89	10.52	3.16	18.95	2.63
1	chr2L	peak_1447_2	chrStart	+	59	20.4491803278689	0.722800580205488	01_NOT_SIG	44.26	13.11	27.87	3.28	10.66	0.82
4	chr2L	peak_3215_10	chrStart	+	38	90.9058823529412	5.56484612889917	03_NOT_IMB	2.94	67.65	17.65	4.9	1.96	4.9
2	chr2R	peak_2268_8	chrStart	+	82	37.3338541666667	1.18069270193145	01_NOT_SIG	35.94	18.75	22.92	6.25	13.54	2.6
3	chr3R	peak_403_4	chrStart	+	41	60	2.44533986304186	02_IMB	58.5	19.73	9.52	0	10.2	2.04
4	chr3L	peak_613_4	chrStart	+	76	78.7964912280702	1.53336105522242	01_NOT_SIG	8.33	21.93	10.09	8.34	45.62	5.7
3	chr3L	peak_1077_2	chrStart	+	83	61.9125	2.19493852770516	03_NOT_IMB	10.0	53.75	20	12.5	0	3.75
2	chr2R	peak_30_1	chrStart	+	45	25.4381742738589	1.0646731148127	01_NOT_SIG	75.52	6.22	6.22	0	11.2	0.83
4	chr3R	peak_3279_8	chrStart	+	82	92.9368421052632	3.52125734622537	02_IMB	3.95	15.79	9.21	34.21	14.48	22.37
1	chr2R	peak_137_2	chrStart	+	144	24.2444444444444	0.616723213689534	01_NOT_SIG	47.22	2.78	27.78	5.56	15.28	1.39
2	chr3R	peak_3901_1	chrStart	+	66	28.8935483870968	0.95935365068877	01_NOT_SIG	61.29	1.08	23.66	1.08	11.83	1.08
1	chr2L	peak_3573_6	chrStart	+	107	22.8550458715596	0.780236953673791	01_NOT_SIG	45.87	11.93	27.53	1.84	11.93	0.92
1	chr2L	peak_4740_2	chrStart	+	46	22.8594059405941	0.755411014932306	01_NOT_SIG	58.42	17.82	7.92	1.98	12.87	0.99
4	chr3R	peak_451_8	chrStart	+	50	76.7857142857143	11.6218058286048	03_NOT_IMB	78.95	4.26	6.01	0.25	6.77	3.76
2	chr3L	peak_164_4	chrStart	+	81	28.4953846153846	0.282243240313079	01_NOT_SIG	16.15	4.62	41.54	4.62	31.54	1.54
1	chr3L	peak_1782_5	chrStart	+	51	23.815668202765	0.967718909064556	01_NOT_SIG	58.29	14.06	12.9	2.53	11.29	0.92
1	chr2L	peak_378_1	chrStart	+	142	14.816	0.184492264742101	01_NOT_SIG	2.0	39.0	27	26	5	1.0
2	chr3L	peak_112_4	chrStart	+	70	47.9166666666667	1.8401697582935	01_NOT_SIG	30.25	36.42	19.14	4.32	8.03	1.85
2	chr3R	peak_1948_2	chrStart	+	52	45.0969325153374	1.75576243220878	01_NOT_SIG	22.7	43.56	19.64	7.36	4.91	1.84
3	chr3R	peak_16_2	chrStart	+	191	68	1.27101989555899	01_NOT_SIG	9.09	15.91	36.37	18.18	13.63	6.82
2	chr2L	peak_5295_3	chrStart	+	55	31.9386363636364	0.996138378015121	01_NOT_SIG	69.7	1.52	11.37	1.52	14.4	1.52
1	chr3R	peak_984_1	chrStart	+	155	0	0.26814179008615	01_NOT_SIG	0.0	42.37	35.59	15.25	6.77	0.0
1	chr2R	peak_4137_1	chrStart	+	87	23.4870967741936	0.492138516504674	01_NOT_SIG	9.68	6.45	54.84	4.3	23.66	1.08
2	chr2L	peak_1820_3	chrStart	+	79	45.462962962963	1.18069270193145	01_NOT_SIG	6.48	50.0	20.37	12.04	9.26	1.85
2	chr3L	peak_2837_4	chrStart	+	122	48.9882352941176	1.45519092599051	01_NOT_SIG	50.0	7.35	25	1.47	13.23	2.94
1	chr3R	peak_584_2	chrStart	+	50	22.8526315789474	0.980964502622306	01_NOT_SIG	75.66	5.92	7.9	1.97	7.9	0.66
4	chr3L	peak_3273_3	chrStart	+	39	85.1842931937173	6.24722902436714	02_IMB	20.42	51.31	16.23	4.18	4.18	3.66
3	chr2R	peak_38_6	chrStart	+	116	61.1193277310924	2.38383096708901	02_IMB	46.22	6.72	28.58	5.04	10.08	3.36
