file_name_without_sam_flag	total_reads	total_naked	total_tf	total_nuc	occup_naked	occup_tf	occup_nuc	total_discard	occup_discard
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3678_1_binding_label.cond8.tsv	119	11	1	103	9.24	0.84	86.55	4	3.36
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3405_1_binding_label.cond8.tsv	154	12	6	132	7.79	3.9	85.71	4	2.6
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3467_1_binding_label.cond8.tsv	63	6	1	53	9.52	1.59	84.13	3	4.76
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2137_1_binding_label.cond8.tsv	136	3	2	125	2.21	1.47	91.91	6	4.41
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3749_1_binding_label.cond8.tsv	133	3	9	118	2.26	6.77	88.72	3	2.26
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3305_2_binding_label.cond8.tsv	149	48	6	90	32.21	4.03	60.4	5	3.36
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4416_1_binding_label.cond8.tsv	104	59	5	34	56.73	4.81	32.69	6	5.77
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1171_1_binding_label.cond8.tsv	82	42	2	32	51.22	2.44	39.02	6	7.32
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5223_1_binding_label.cond8.tsv	133	2	0	131	1.5	0.0	98.5	0	0.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2197_3_binding_label.cond8.tsv	73	6	10	54	8.22	13.7	73.97	3	4.11
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2541_1_binding_label.cond8.tsv	58	37	4	14	63.79	6.9	24.14	3	5.17
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5081_1_binding_label.cond8.tsv	58	4	4	49	6.9	6.9	84.48	1	1.72
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5476_1_binding_label.cond8.tsv	53	8	2	38	15.09	3.77	71.7	5	9.43
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_797_1_binding_label.cond8.tsv	120	13	11	93	10.83	9.17	77.5	3	2.5
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2619_1_binding_label.cond8.tsv	61	5	2	53	8.2	3.28	86.89	1	1.64
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_996_1_binding_label.cond8.tsv	52	9	8	31	17.31	15.38	59.62	4	7.69
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3885_1_binding_label.cond8.tsv	93	18	18	53	19.35	19.35	56.99	4	4.3
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2450_3_binding_label.cond8.tsv	106	49	8	46	46.23	7.55	43.4	3	2.83
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4898_1_binding_label.cond8.tsv	73	12	1	55	16.44	1.37	75.34	5	6.85
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2513_2_binding_label.cond8.tsv	46	3	3	39	6.52	6.52	84.78	1	2.17
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3323_1_binding_label.cond8.tsv	76	10	0	64	13.16	0.0	84.21	2	2.63
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5253_1_binding_label.cond8.tsv	56	0	2	51	0.0	3.57	91.07	3	5.36
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1448_1_binding_label.cond8.tsv	62	10	7	43	16.13	11.29	69.35	2	3.23
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3737_2_binding_label.cond8.tsv	137	20	5	106	14.6	3.65	77.37	6	4.38
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5354_3_binding_label.cond8.tsv	173	32	14	124	18.5	8.09	71.68	3	1.73
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_534_1_binding_label.cond8.tsv	40	7	4	29	17.5	10.0	72.5	0	0.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3478_2_binding_label.cond8.tsv	167	14	4	145	8.38	2.4	86.83	4	2.4
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4512_1_binding_label.cond8.tsv	233	11	5	208	4.72	2.15	89.27	9	3.86
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3510_1_binding_label.cond8.tsv	64	8	2	53	12.5	3.12	82.81	1	1.56
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1326_1_binding_label.cond8.tsv	119	30	6	78	25.21	5.04	65.55	5	4.2
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3528_1_binding_label.cond8.tsv	88	20	2	63	22.73	2.27	71.59	3	3.41
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1230_1_binding_label.cond8.tsv	135	11	4	116	8.15	2.96	85.93	4	2.96
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4572_1_binding_label.cond8.tsv	67	9	1	57	13.43	1.49	85.07	0	0.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4131_3_binding_label.cond8.tsv	118	33	41	38	27.97	34.75	32.2	6	5.08
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4779_6_binding_label.cond8.tsv	133	66	16	39	49.62	12.03	29.32	12	9.02
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2248_3_binding_label.cond8.tsv	352	93	56	191	26.42	15.91	54.26	12	3.41
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4112_2_binding_label.cond8.tsv	148	0	0	141	0.0	0.0	95.27	7	4.73
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4006_1_binding_label.cond8.tsv	196	125	8	62	63.78	4.08	31.63	1	0.51
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2695_6_binding_label.cond8.tsv	80	54	15	11	67.5	18.75	13.75	0	0.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1661_1_binding_label.cond8.tsv	141	24	22	89	17.02	15.6	63.12	6	4.26
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4930_3_binding_label.cond8.tsv	162	100	6	54	61.73	3.7	33.33	2	1.23
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5423_1_binding_label.cond8.tsv	166	32	6	126	19.28	3.61	75.9	2	1.2
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4571_1_binding_label.cond8.tsv	66	16	7	42	24.24	10.61	63.64	1	1.52
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2634_1_binding_label.cond8.tsv	137	19	17	91	13.87	12.41	66.42	10	7.3
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3857_1_binding_label.cond8.tsv	150	18	10	111	12.0	6.67	74.0	11	7.33
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5458_3_binding_label.cond8.tsv	130	24	10	95	18.46	7.69	73.08	1	0.77
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_927_1_binding_label.cond8.tsv	88	6	0	80	6.82	0.0	90.91	2	2.27
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4747_2_binding_label.cond8.tsv	181	25	2	144	13.81	1.1	79.56	10	5.52
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4092_1_binding_label.cond8.tsv	73	11	4	54	15.07	5.48	73.97	4	5.48
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1088_2_binding_label.cond8.tsv	151	81	14	51	53.64	9.27	33.77	5	3.31
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5472_2_binding_label.cond8.tsv	200	32	18	142	16.0	9.0	71.0	8	4.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_713_1_binding_label.cond8.tsv	219	29	32	148	13.24	14.61	67.58	10	4.57
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1422_1_binding_label.cond8.tsv	82	51	10	16	62.2	12.2	19.51	5	6.1
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4400_1_binding_label.cond8.tsv	55	3	12	38	5.45	21.82	69.09	2	3.64
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2442_1_binding_label.cond8.tsv	89	3	5	74	3.37	5.62	83.15	7	7.87
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1431_1_binding_label.cond8.tsv	282	55	14	190	19.5	4.96	67.38	23	8.16
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_775_1_binding_label.cond8.tsv	70	7	3	56	10.0	4.29	80.0	4	5.71
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2918_1_binding_label.cond8.tsv	61	14	5	42	22.95	8.2	68.85	0	0.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3110_1_binding_label.cond8.tsv	74	10	3	58	13.51	4.05	78.38	3	4.05
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5293_1_binding_label.cond8.tsv	119	10	2	101	8.4	1.68	84.87	6	5.04
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2682_2_binding_label.cond8.tsv	220	39	10	152	17.73	4.55	69.09	19	8.64
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1545_1_binding_label.cond8.tsv	45	4	3	32	8.89	6.67	71.11	6	13.33
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5108_2_binding_label.cond8.tsv	108	29	5	72	26.85	4.63	66.67	2	1.85
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4179_1_binding_label.cond8.tsv	188	32	5	146	17.02	2.66	77.66	5	2.66
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2449_1_binding_label.cond8.tsv	42	7	3	32	16.67	7.14	76.19	0	0.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_276_4_binding_label.cond8.tsv	108	33	30	37	30.56	27.78	34.26	8	7.41
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_781_1_binding_label.cond8.tsv	248	31	16	196	12.5	6.45	79.03	5	2.02
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3137_2_binding_label.cond8.tsv	148	45	14	86	30.41	9.46	58.11	3	2.03
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_644_2_binding_label.cond8.tsv	130	46	4	74	35.38	3.08	56.92	6	4.62
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4453_1_binding_label.cond8.tsv	129	34	13	77	26.36	10.08	59.69	5	3.88
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4297_1_binding_label.cond8.tsv	51	13	5	32	25.49	9.8	62.75	1	1.96
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_381_3_binding_label.cond8.tsv	211	20	11	171	9.48	5.21	81.04	9	4.27
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4469_3_binding_label.cond8.tsv	88	41	5	41	46.59	5.68	46.59	1	1.14
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_37_2_binding_label.cond8.tsv	149	8	6	131	5.37	4.03	87.92	4	2.68
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2388_1_binding_label.cond8.tsv	130	7	4	113	5.38	3.08	86.92	6	4.62
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1867_1_binding_label.cond8.tsv	160	23	1	132	14.37	0.62	82.5	4	2.5
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_311_1_binding_label.cond8.tsv	130	10	8	105	7.69	6.15	80.77	7	5.38
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3695_1_binding_label.cond8.tsv	185	14	4	162	7.57	2.16	87.57	5	2.7
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1062_1_binding_label.cond8.tsv	56	18	5	32	32.14	8.93	57.14	1	1.79
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_244_7_binding_label.cond8.tsv	168	75	16	69	44.64	9.52	41.07	8	4.76
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5326_1_binding_label.cond8.tsv	142	2	7	130	1.41	4.93	91.55	3	2.11
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1160_1_binding_label.cond8.tsv	114	61	9	41	53.51	7.89	35.96	3	2.63
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4609_1_binding_label.cond8.tsv	60	9	5	43	15.0	8.33	71.67	3	5.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5038_1_binding_label.cond8.tsv	77	2	0	68	2.6	0.0	88.31	7	9.09
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4854_2_binding_label.cond8.tsv	136	63	8	62	46.32	5.88	45.59	3	2.21
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1380_1_binding_label.cond8.tsv	83	14	1	67	16.87	1.2	80.72	1	1.2
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4943_2_binding_label.cond8.tsv	69	55	7	6	79.71	10.14	8.7	1	1.45
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1522_1_binding_label.cond8.tsv	65	11	11	39	16.92	16.92	60.0	4	6.15
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_622_4_binding_label.cond8.tsv	114	10	4	96	8.77	3.51	84.21	4	3.51
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4074_1_binding_label.cond8.tsv	99	5	3	91	5.05	3.03	91.92	0	0.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2009_1_binding_label.cond8.tsv	124	8	6	110	6.45	4.84	88.71	0	0.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5472_3_binding_label.cond8.tsv	184	45	10	119	24.46	5.43	64.67	10	5.43
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2599_1_binding_label.cond8.tsv	113	16	7	85	14.16	6.19	75.22	5	4.42
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2335_1_binding_label.cond8.tsv	106	32	9	61	30.19	8.49	57.55	4	3.77
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3997_1_binding_label.cond8.tsv	140	80	1	55	57.14	0.71	39.29	4	2.86
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2455_1_binding_label.cond8.tsv	72	2	1	68	2.78	1.39	94.44	1	1.39
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2291_1_binding_label.cond8.tsv	74	3	2	65	4.05	2.7	87.84	4	5.41
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2249_1_binding_label.cond8.tsv	71	43	1	25	60.56	1.41	35.21	2	2.82
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4498_1_binding_label.cond8.tsv	95	9	4	79	9.47	4.21	83.16	3	3.16
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2886_1_binding_label.cond8.tsv	80	23	4	46	28.75	5.0	57.5	7	8.75
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2413_1_binding_label.cond8.tsv	80	15	5	59	18.75	6.25	73.75	1	1.25
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4626_1_binding_label.cond8.tsv	128	19	9	97	14.84	7.03	75.78	3	2.34
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_661_1_binding_label.cond8.tsv	60	12	4	42	20.0	6.67	70.0	2	3.33
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1681_3_binding_label.cond8.tsv	112	18	1	91	16.07	0.89	81.25	2	1.79
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4103_1_binding_label.cond8.tsv	58	12	4	42	20.69	6.9	72.41	0	0.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1397_1_binding_label.cond8.tsv	98	19	7	67	19.39	7.14	68.37	5	5.1
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1993_2_binding_label.cond8.tsv	94	15	7	68	15.96	7.45	72.34	4	4.26
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2438_1_binding_label.cond8.tsv	203	16	20	156	7.88	9.85	76.85	11	5.42
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5182_1_binding_label.cond8.tsv	155	5	3	145	3.23	1.94	93.55	2	1.29
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3002_1_binding_label.cond8.tsv	126	2	2	119	1.59	1.59	94.44	3	2.38
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5140_1_binding_label.cond8.tsv	131	15	3	111	11.45	2.29	84.73	2	1.53
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2981_4_binding_label.cond8.tsv	104	5	0	97	4.81	0.0	93.27	2	1.92
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1891_1_binding_label.cond8.tsv	62	16	0	35	25.81	0.0	56.45	11	17.74
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4236_3_binding_label.cond8.tsv	148	86	15	45	58.11	10.14	30.41	2	1.35
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2606_1_binding_label.cond8.tsv	224	14	2	202	6.25	0.89	90.18	6	2.68
